i,j,x,y,ux,uy
38,3,0.296875,0.023438,-1.03286793e-03,6.47227789e-05
39,3,0.304688,0.023438,-1.07445207e-03,6.38287820e-05
40,3,0.312500,0.023438,-1.11543736e-03,6.28025155e-05
41,3,0.320312,0.023438,-1.15567015e-03,6.16552061e-05
42,3,0.328125,0.023438,-1.19509222e-03,6.03719418e-05
43,3,0.335938,0.023438,-1.23367028e-03,5.89620431e-05
44,3,0.343750,0.023438,-1.27126789e-03,5.74422556e-05
45,3,0.351562,0.023438,-1.30778318e-03,5.57474232e-05
46,3,0.359375,0.023438,-1.34316389e-03,5.39334105e-05
47,3,0.367188,0.023438,-1.37732201e-03,5.19778587e-05
48,3,0.375000,0.023438,-1.41011458e-03,4.99105845e-05
49,3,0.382812,0.023438,-1.44148036e-03,4.76757268e-05
50,3,0.390625,0.023438,-1.47128082e-03,4.53496214e-05
51,3,0.398438,0.023438,-1.49951852e-03,4.28484927e-05
52,3,0.406250,0.023438,-1.52606645e-03,4.01797843e-05
53,3,0.414062,0.023438,-1.55093812e-03,3.73863368e-05
54,3,0.421875,0.023438,-1.57395599e-03,3.44718719e-05
55,3,0.429688,0.023438,-1.59501645e-03,3.14866738e-05
56,3,0.437500,0.023438,-1.61411345e-03,2.83897825e-05
57,3,0.445312,0.023438,-1.63117296e-03,2.51588535e-05
58,3,0.453125,0.023438,-1.64608273e-03,2.17864399e-05
59,3,0.460938,0.023438,-1.65877491e-03,1.83358661e-05
60,3,0.468750,0.023438,-1.66920607e-03,1.47959581e-05
61,3,0.476562,0.023438,-1.67734222e-03,1.11890595e-05
62,3,0.484375,0.023438,-1.68307859e-03,7.49842320e-06
63,3,0.492188,0.023438,-1.68639014e-03,3.68866881e-06
64,3,0.500000,0.023438,-1.68719119e-03,-1.61994834e-07
65,3,0.507812,0.023438,-1.68551423e-03,-4.09266750e-06
66,3,0.515625,0.023438,-1.68133865e-03,-8.04748834e-06
67,3,0.523438,0.023438,-1.67462125e-03,-1.20599716e-05
68,3,0.531250,0.023438,-1.66536449e-03,-1.60444688e-05
69,3,0.539062,0.023438,-1.65351562e-03,-2.00419363e-05
70,3,0.546875,0.023438,-1.63906615e-03,-2.40486588e-05
71,3,0.554688,0.023438,-1.62212609e-03,-2.80367112e-05
72,3,0.562500,0.023438,-1.60263339e-03,-3.19558130e-05
73,3,0.570312,0.023438,-1.58061273e-03,-3.58134203e-05
74,3,0.578125,0.023438,-1.55620440e-03,-3.95946554e-05
75,3,0.585938,0.023438,-1.52938114e-03,-4.33218374e-05
76,3,0.593750,0.023438,-1.50014227e-03,-4.69354200e-05
77,3,0.601562,0.023438,-1.46866823e-03,-5.04521558e-05
78,3,0.609375,0.023438,-1.43497903e-03,-5.38273525e-05
79,3,0.617188,0.023438,-1.39925792e-03,-5.70647680e-05
80,3,0.625000,0.023438,-1.36154483e-03,-6.01643660e-05
81,3,0.632812,0.023438,-1.32190180e-03,-6.30070208e-05
82,3,0.640625,0.023438,-1.28047261e-03,-6.56728007e-05
83,3,0.648438,0.023438,-1.23740779e-03,-6.81691672e-05
84,3,0.656250,0.023438,-1.19288987e-03,-7.04216582e-05
85,3,0.664062,0.023438,-1.14703947e-03,-7.24377023e-05
86,3,0.671875,0.023438,-1.09997077e-03,-7.42266420e-05
87,3,0.679688,0.023438,-1.05182256e-03,-7.57549351e-05
88,3,0.687500,0.023438,-1.00277027e-03,-7.69723410e-05
89,3,0.695312,0.023438,-9.52979375e-04,-7.79421462e-05
90,3,0.703125,0.023438,-9.02629050e-04,-7.86383389e-05
91,3,0.710938,0.023438,-8.52027792e-04,-7.90106133e-05
92,3,0.718750,0.023438,-8.01300339e-04,-7.90906197e-05
93,3,0.726562,0.023438,-7.50558218e-04,-7.88448451e-05
94,3,0.734375,0.023438,-6.99965400e-04,-7.83310097e-05
95,3,0.742188,0.023438,-6.49799418e-04,-7.75584558e-05
96,3,0.750000,0.023438,-6.00313011e-04,-7.64694123e-05
97,3,0.757812,0.023438,-5.51556412e-04,-7.50638937e-05
98,3,0.765625,0.023438,-5.03691786e-04,-7.33772904e-05
99,3,0.773438,0.023438,-4.56966518e-04,-7.14170164e-05
100,3,0.781250,0.023438,-4.11591027e-04,-6.91551759e-05
101,3,0.789062,0.023438,-3.67786706e-04,-6.66401320e-05
102,3,0.796875,0.023438,-3.25607456e-04,-6.37936755e-05
103,3,0.804688,0.023438,-2.85189453e-04,-6.07815600e-05
104,3,0.812500,0.023438,-2.46779935e-04,-5.75366794e-05
105,3,0.820312,0.023438,-2.10446116e-04,-5.41037589e-05
106,3,0.828125,0.023438,-1.76338799e-04,-5.04585805e-05
107,3,0.835938,0.023438,-1.44582678e-04,-4.66365091e-05
108,3,0.843750,0.023438,-1.15274554e-04,-4.26431143e-05
109,3,0.851562,0.023438,-8.84461115e-05,-3.85156236e-05
110,3,0.859375,0.023438,-6.41979859e-05,-3.42689636e-05
111,3,0.867188,0.023438,-4.27051491e-05,-2.99645399e-05
112,3,0.875000,0.023438,-2.38522043e-05,-2.56265503e-05
113,3,0.882812,0.023438,-7.67273377e-06,-2.12959785e-05
114,3,0.890625,0.023438,5.77179890e-06,-1.69728119e-05
115,3,0.898438,0.023438,1.65297552e-05,-1.26998711e-05
116,3,0.906250,0.023438,2.47035023e-05,-8.55350390e-06
117,3,0.914062,0.023438,3.03656143e-05,-4.57653323e-06
118,3,0.921875,0.023438,3.36668636e-05,-8.39716563e-07
119,3,0.929688,0.023438,3.47766618e-05,2.59177182e-06
120,3,0.937500,0.023438,3.38756035e-05,5.57828434e-06
121,3,0.945312,0.023438,3.12596931e-05,8.03974945e-06
122,3,0.953125,0.023438,2.72361449e-05,9.84023973e-06
123,3,0.960938,0.023438,2.22462349e-05,1.08159011e-05
124,3,0.968750,0.023438,1.67498602e-05,1.07786727e-05
125,3,0.976562,0.023438,1.11957515e-05,9.51815764e-06
126,3,0.984375,0.023438,6.14062674e-06,7.00083592e-06
127,3,0.992188,0.023438,2.14493639e-06,3.28815759e-06
128,3,1.000000,0.023438,0.00000000e+00,0.00000000e+00
0,4,0.000000,0.031250,0.00000000e+00,0.00000000e+00
1,4,0.007812,0.031250,1.00369937e-06,-7.10596805e-06
2,4,0.015625,0.031250,2.62935714e-06,-8.95508401e-06
3,4,0.023438,0.031250,3.73920329e-06,-7.72048588e-06
4,4,0.031250,0.031250,3.40774409e-06,-4.21964387e-06
5,4,0.039062,0.031250,1.05025720e-06,9.08733170e-07
6,4,0.046875,0.031250,-3.83232873e-06,7.15814940e-06
7,4,0.054688,0.031250,-1.15901203e-05,1.40891470e-05
8,4,0.062500,0.031250,-2.25099229e-05,2.14131032e-05
9,4,0.070312,0.031250,-3.67537687e-05,2.89233194e-05
10,4,0.078125,0.031250,-5.43254246e-05,3.64373082e-05
11,4,0.085938,0.031250,-7.51690532e-05,4.38005081e-05
12,4,0.093750,0.031250,-9.92586356e-05,5.09812671e-05
13,4,0.101562,0.031250,-1.26523417e-04,5.77859100e-05
14,4,0.109375,0.031250,-1.56820039e-04,6.42833329e-05
15,4,0.117188,0.031250,-1.90003266e-04,7.04102058e-05
16,4,0.125000,0.031250,-2.25926051e-04,7.61572301e-05
17,4,0.132812,0.031250,-2.64443021e-04,8.14610539e-05
18,4,0.140625,0.031250,-3.05381167e-04,8.63719906e-05
19,4,0.148438,0.031250,-3.48541071e-04,9.08899965e-05
20,4,0.156250,0.031250,-3.93652852e-04,9.50150934e-05
21,4,0.164062,0.031250,-4.40656760e-04,9.87286257e-05
22,4,0.171875,0.031250,-4.89331200e-04,1.02045487e-04
23,4,0.179688,0.031250,-5.39506786e-04,1.05023435e-04
24,4,0.187500,0.031250,-5.91041869e-04,1.07666157e-04
25,4,0.195312,0.031250,-6.43679290e-04,1.09887973e-04
26,4,0.203125,0.031250,-6.97309326e-04,1.11785739e-04
27,4,0.210938,0.031250,-7.51796179e-04,1.13433976e-04
28,4,0.218750,0.031250,-8.06891534e-04,1.14769267e-04
29,4,0.226562,0.031250,-8.62609304e-04,1.15776864e-04
30,4,0.234375,0.031250,-9.18823818e-04,1.16505034e-04
31,4,0.242188,0.031250,-9.75216622e-04,1.16966847e-04
32,4,0.250000,0.031250,-1.03173614e-03,1.17184718e-04
33,4,0.257812,0.031250,-1.08826463e-03,1.17186530e-04
34,4,0.265625,0.031250,-1.14470534e-03,1.16838215e-04
35,4,0.273438,0.031250,-1.20089203e-03,1.16240291e-04
36,4,0.281250,0.031250,-1.25670817e-03,1.15405877e-04
37,4,0.289062,0.031250,-1.31207099e-03,1.14299517e-04
38,4,0.296875,0.031250,-1.36679795e-03,1.12954738e-04
39,4,0.304688,0.031250,-1.42082653e-03,1.11343681e-04
40,4,0.312500,0.031250,-1.47408701e-03,1.09566841e-04
41,4,0.320312,0.031250,-1.52635039e-03,1.07583255e-04
42,4,0.328125,0.031250,-1.57755753e-03,1.05340834e-04
43,4,0.335938,0.031250,-1.62760948e-03,1.02852588e-04
44,4,0.343750,0.031250,-1.67635677e-03,1.00101737e-04
45,4,0.351562,0.031250,-1.72375015e-03,9.70827605e-05
46,4,0.359375,0.031250,-1.76961115e-03,9.38439916e-05
47,4,0.367188,0.031250,-1.81382743e-03,9.04283370e-05
48,4,0.375000,0.031250,-1.85626047e-03,8.68245916e-05
49,4,0.382812,0.031250,-1.89680490e-03,8.29210767e-05
50,4,0.390625,0.031250,-1.93535944e-03,7.87754761e-05
51,4,0.398438,0.031250,-1.97185180e-03,7.43710625e-05
52,4,0.406250,0.031250,-2.00615171e-03,6.97171563e-05
53,4,0.414062,0.031250,-2.03820853e-03,6.48789210e-05
54,4,0.421875,0.031250,-2.06790725e-03,5.98061051e-05
55,4,0.429688,0.031250,-2.09504459e-03,5.45489784e-05
56,4,0.437500,0.031250,-2.11961009e-03,4.91336395e-05
57,4,0.445312,0.031250,-2.14152480e-03,4.34613758e-05
58,4,0.453125,0.031250,-2.16061785e-03,3.76290409e-05
59,4,0.460938,0.031250,-2.17689876e-03,3.15938123e-05
60,4,0.468750,0.031250,-2.19016802e-03,2.53873459e-05
61,4,0.476562,0.031250,-2.20045797e-03,1.90636583e-05
62,4,0.484375,0.031250,-2.20769737e-03,1.25836423e-05
63,4,0.492188,0.031250,-2.21174466e-03,5.98826682e-06
64,4,0.500000,0.031250,-2.21257121e-03,-7.16874069e-07
65,4,0.507812,0.031250,-2.21021310e-03,-7.51502057e-06
66,4,0.515625,0.031250,-2.20459071e-03,-1.44024452e-05
67,4,0.523438,0.031250,-2.19568587e-03,-2.13158401e-05
68,4,0.531250,0.031250,-2.18353607e-03,-2.82552046e-05
69,4,0.539062,0.031250,-2.16805702e-03,-3.51926064e-05
70,4,0.546875,0.031250,-2.14926084e-03,-4.21373661e-05
71,4,0.554688,0.031250,-2.12717662e-03,-4.90243110e-05
72,4,0.562500,0.031250,-2.10181251e-03,-5.58087704e-05
73,4,0.570312,0.031250,-2.07322766e-03,-6.24404638e-05
74,4,0.578125,0.031250,-2.04155664e-03,-6.90627639e-05
75,4,0.585938,0.031250,-2.00679014e-03,-7.55341898e-05
76,4,0.593750,0.031250,-1.96894864e-03,-8.17802647e-05
77,4,0.601562,0.031250,-1.92824996e-03,-8.78456776e-05
78,4,0.609375,0.031250,-1.88473368e-03,-9.36913493e-05
79,4,0.617188,0.031250,-1.83853891e-03,-9.93061039e-05
80,4,0.625000,0.031250,-1.78972702e-03,-1.04576378e-04
81,4,0.632812,0.031250,-1.73846132e-03,-1.09496650e-04
82,4,0.640625,0.031250,-1.68497139e-03,-1.14115275e-04
83,4,0.648438,0.031250,-1.62938610e-03,-1.18382028e-04
84,4,0.656250,0.031250,-1.57188263e-03,-1.22285754e-04
85,4,0.664062,0.031250,-1.51267264e-03,-1.25748236e-04
86,4,0.671875,0.031250,-1.45188847e-03,-1.28845830e-04
87,4,0.679688,0.031250,-1.38972397e-03,-1.31485489e-04
88,4,0.687500,0.031250,-1.32648041e-03,-1.33620633e-04
89,4,0.695312,0.031250,-1.26226002e-03,-1.35307113e-04
90,4,0.703125,0.031250,-1.19729980e-03,-1.36531962e-04
91,4,0.710938,0.031250,-1.13196415e-03,-1.37202078e-04
92,4,0.718750,0.031250,-1.06640917e-03,-1.37373267e-04
93,4,0.726562,0.031250,-1.00082695e-03,-1.36986026e-04
94,4,0.734375,0.031250,-9.35550139e-04,-1.36116578e-04
95,4,0.742188,0.031250,-8.70685268e-04,-1.34791087e-04
96,4,0.750000,0.031250,-8.06638098e-04,-1.32929490e-04
97,4,0.757812,0.031250,-7.43521843e-04,-1.30528002e-04
98,4,0.765625,0.031250,-6.81623176e-04,-1.27627602e-04
99,4,0.773438,0.031250,-6.21081679e-04,-1.24282247e-04
100,4,0.781250,0.031250,-5.62243978e-04,-1.20419412e-04
101,4,0.789062,0.031250,-5.05343953e-04,-1.16094816e-04
102,4,0.796875,0.031250,-4.50475054e-04,-1.11336463e-04
103,4,0.804688,0.031250,-3.97886673e-04,-1.06196450e-04
104,4,0.812500,0.031250,-3.47813184e-04,-1.00669145e-04
105,4,0.820312,0.031250,-3.00357118e-04,-9.47359513e-05
106,4,0.828125,0.031250,-2.55708379e-04,-8.85067129e-05
107,4,0.835938,0.031250,-2.14002881e-04,-8.20130590e-05
108,4,0.843750,0.031250,-1.75411915e-04,-7.51972766e-05
109,4,0.851562,0.031250,-1.39937270e-04,-6.81170422e-05
110,4,0.859375,0.031250,-1.07772721e-04,-6.09157432e-05
111,4,0.867188,0.031250,-7.89703699e-05,-5.36212829e-05
112,4,0.875000,0.031250,-5.34986320e-05,-4.62150419e-05
113,4,0.882812,0.031250,-3.14338868e-05,-3.88068765e-05
114,4,0.890625,0.031250,-1.27705925e-05,-3.14805620e-05
115,4,0.898438,0.031250,2.53774397e-06,-2.42435544e-05
116,4,0.906250,0.031250,1.45990653e-05,-1.72057080e-05
117,4,0.914062,0.031250,2.34989784e-05,-1.04508172e-05
118,4,0.921875,0.031250,2.94161819e-05,-4.11480232e-06
119,4,0.929688,0.031250,3.25647561e-05,1.69619739e-06
120,4,0.937500,0.031250,3.31904412e-05,6.83507869e-06
121,4,0.945312,0.031250,3.16209225e-05,1.10709534e-05
122,4,0.953125,0.031250,2.82378787e-05,1.42548588e-05
123,4,0.960938,0.031250,2.34937343e-05,1.61596217e-05
124,4,0.968750,0.031250,1.79210201e-05,1.65283000e-05
125,4,0.976562,0.031250,1.20559662e-05,1.51728291e-05
126,4,0.984375,0.031250,6.52790914e-06,1.19014248e-05
127,4,0.992188,0.031250,2.15610885e-06,6.79416371e-06
128,4,1.000000,0.031250,0.00000000e+00,0.00000000e+00
0,5,0.000000,0.039062,0.00000000e+00,0.00000000e+00
1,5,0.007812,0.039062,7.07616039e-07,-8.37593961e-06
2,5,0.015625,0.039062,1.34447089e-06,-9.86938539e-06
3,5,0.023438,0.039062,8.86383134e-07,-7.40763062e-06
4,5,0.031250,0.039062,-1.53255098e-06,-1.85842759e-06
5,5,0.039062,0.039062,-6.57899272e-06,5.87696059e-06
6,5,0.046875,0.039062,-1.46849825e-05,1.51430731e-05
7,5,0.054688,0.039062,-2.62136655e-05,2.53868657e-05
8,5,0.062500,0.039062,-4.14518508e-05,3.62284700e-05
9,5,0.070312,0.039062,-6.05448149e-05,4.73718064e-05
10,5,0.078125,0.039062,-8.35410247e-05,5.85133530e-05
11,5,0.085938,0.039062,-1.10354827e-04,6.94743212e-05
12,5,0.093750,0.039062,-1.40988195e-04,8.00964699e-05
13,5,0.101562,0.039062,-1.75344219e-04,9.02996617e-05
14,5,0.109375,0.039062,-2.13229359e-04,1.00042977e-04
15,5,0.117188,0.039062,-2.54561659e-04,1.09225810e-04
16,5,0.125000,0.039062,-2.99140025e-04,1.17859345e-04
17,5,0.132812,0.039062,-3.46776273e-04,1.25893261e-04
18,5,0.140625,0.039062,-3.97237920e-04,1.33268026e-04
19,5,0.148438,0.039062,-4.50349558e-04,1.40156713e-04
20,5,0.156250,0.039062,-5.05869393e-04,1.46373204e-04
21,5,0.164062,0.039062,-5.63571695e-04,1.52014196e-04
22,5,0.171875,0.039062,-6.23251952e-04,1.57128190e-04
23,5,0.179688,0.039062,-6.84727565e-04,1.61651871e-04
24,5,0.187500,0.039062,-7.47791782e-04,1.65637350e-04
25,5,0.195312,0.039062,-8.12276790e-04,1.69099483e-04
26,5,0.203125,0.039062,-8.77882994e-04,1.72015978e-04
27,5,0.210938,0.039062,-9.44494735e-04,1.74440793e-04
28,5,0.218750,0.039062,-1.01198745e-03,1.76455927e-04
29,5,0.226562,0.039062,-1.08015537e-03,1.77990456e-04
30,5,0.234375,0.039062,-1.14879862e-03,1.79089271e-04
31,5,0.242188,0.039062,-1.21775595e-03,1.79785740e-04
32,5,0.250000,0.039062,-1.28680794e-03,1.80048271e-04
33,5,0.257812,0.039062,-1.35591219e-03,1.79940223e-04
34,5,0.265625,0.039062,-1.42487756e-03,1.79385097e-04
35,5,0.273438,0.039062,-1.49347028e-03,1.78513394e-04
36,5,0.281250,0.039062,-1.56164158e-03,1.77172362e-04
37,5,0.289062,0.039062,-1.62922381e-03,1.75484893e-04
38,5,0.296875,0.039062,-1.69607368e-03,1.73421242e-04
39,5,0.304688,0.039062,-1.76203810e-03,1.70972038e-04
40,5,0.312500,0.039062,-1.82696653e-03,1.68228580e-04
41,5,0.320312,0.039062,-1.89067435e-03,1.65138728e-04
42,5,0.328125,0.039062,-1.95306854e-03,1.61635428e-04
43,5,0.335938,0.039062,-2.01409566e-03,1.57729926e-04
44,5,0.343750,0.039062,-2.07350077e-03,1.53451881e-04
45,5,0.351562,0.039062,-2.13116431e-03,1.48803287e-04
46,5,0.359375,0.039062,-2.18694774e-03,1.43828802e-04
47,5,0.367188,0.039062,-2.24069506e-03,1.38504227e-04
48,5,0.375000,0.039062,-2.29224213e-03,1.32844478e-04
49,5,0.382812,0.039062,-2.34149769e-03,1.26808576e-04
50,5,0.390625,0.039062,-2.38829968e-03,1.20357421e-04
51,5,0.398438,0.039062,-2.43262807e-03,1.13586044e-04
52,5,0.406250,0.039062,-2.47420091e-03,1.06483218e-04
53,5,0.414062,0.039062,-2.51308084e-03,9.90788030e-05
54,5,0.421875,0.039062,-2.54901126e-03,9.13038675e-05
55,5,0.429688,0.039062,-2.58187833e-03,8.32087317e-05
56,5,0.437500,0.039062,-2.61158845e-03,7.47971135e-05
57,5,0.445312,0.039062,-2.63802311e-03,6.61230079e-05
58,5,0.453125,0.039062,-2.66100909e-03,5.71697019e-05
59,5,0.460938,0.039062,-2.68054823e-03,4.79297414e-05
60,5,0.468750,0.039062,-2.69649178e-03,3.84422274e-05
61,5,0.476562,0.039062,-2.70876428e-03,2.87090588e-05
62,5,0.484375,0.039062,-2.71732081e-03,1.87581481e-05
63,5,0.492188,0.039062,-2.72206403e-03,8.62489287e-06
64,5,0.500000,0.039062,-2.72284588e-03,-1.65346535e-06
65,5,0.507812,0.039062,-2.71975924e-03,-1.20340937e-05
66,5,0.515625,0.039062,-2.71272450e-03,-2.25393305e-05
67,5,0.523438,0.039062,-2.70166784e-03,-3.30704897e-05
68,5,0.531250,0.039062,-2.68673361e-03,-4.36480659e-05
69,5,0.539062,0.039062,-2.66778469e-03,-5.42645830e-05
70,5,0.546875,0.039062,-2.64479825e-03,-6.48604982e-05
71,5,0.554688,0.039062,-2.61781039e-03,-7.53687491e-05
72,5,0.562500,0.039062,-2.58687092e-03,-8.57130362e-05
73,5,0.570312,0.039062,-2.55207252e-03,-9.59156969e-05
74,5,0.578125,0.039062,-2.51356349e-03,-1.05926440e-04
75,5,0.585938,0.039062,-2.47122347e-03,-1.15763927e-04
76,5,0.593750,0.039062,-2.42527528e-03,-1.25284831e-04
77,5,0.601562,0.039062,-2.37585558e-03,-1.34533824e-04
78,5,0.609375,0.039062,-2.32299813e-03,-1.43419675e-04
79,5,0.617188,0.039062,-2.26689759e-03,-1.51875342e-04
80,5,0.625000,0.039062,-2.20763753e-03,-1.59895324e-04
81,5,0.632812,0.039062,-2.14547105e-03,-1.67474063e-04
82,5,0.640625,0.039062,-2.08063866e-03,-1.74518384e-04
83,5,0.648438,0.039062,-2.01322976e-03,-1.81020965e-04
84,5,0.656250,0.039062,-1.94348686e-03,-1.86948251e-04
85,5,0.664062,0.039062,-1.87169039e-03,-1.92244450e-04
86,5,0.671875,0.039062,-1.79803988e-03,-1.96896450e-04
87,5,0.679688,0.039062,-1.72268169e-03,-2.00904338e-04
88,5,0.687500,0.039062,-1.64601218e-03,-2.04249533e-04
89,5,0.695312,0.039062,-1.56819075e-03,-2.06812809e-04
90,5,0.703125,0.039062,-1.48947304e-03,-2.08670550e-04
91,5,0.710938,0.039062,-1.41022564e-03,-2.09783684e-04
92,5,0.718750,0.039062,-1.33068638e-03,-2.10072118e-04
93,5,0.726562,0.039062,-1.25112385e-03,-2.09560123e-04
94,5,0.734375,0.039062,-1.17187807e-03,-2.08238300e-04
95,5,0.742188,0.039062,-1.09314453e-03,-2.06222103e-04
96,5,0.750000,0.039062,-1.01529225e-03,-2.03461328e-04
97,5,0.757812,0.039062,-9.38553188e-04,-1.99886970e-04
98,5,0.765625,0.039062,-8.63274094e-04,-1.95534507e-04
99,5,0.773438,0.039062,-7.89635058e-04,-1.90467123e-04
100,5,0.781250,0.039062,-7.17963965e-04,-1.84690478e-04
101,5,0.789062,0.039062,-6.48536196e-04,-1.78213828e-04
102,5,0.796875,0.039062,-5.81534114e-04,-1.71091131e-04
103,5,0.804688,0.039062,-5.17238746e-04,-1.63355900e-04
104,5,0.812500,0.039062,-4.55860602e-04,-1.55000685e-04
105,5,0.820312,0.039062,-3.97626747e-04,-1.46085047e-04
106,5,0.828125,0.039062,-3.42749292e-04,-1.36711344e-04
107,5,0.835938,0.039062,-2.91304692e-04,-1.26866536e-04
108,5,0.843750,0.039062,-2.43561066e-04,-1.16628849e-04
109,5,0.851562,0.039062,-1.99537055e-04,-1.06059684e-04
110,5,0.859375,0.039062,-1.59400210e-04,-9.52372211e-05
111,5,0.867188,0.039062,-1.23226870e-04,-8.42359077e-05
112,5,0.875000,0.039062,-9.10022427e-05,-7.31339533e-05
113,5,0.882812,0.039062,-6.28101989e-05,-6.20133142e-05
114,5,0.890625,0.039062,-3.86507127e-05,-5.09856509e-05
115,5,0.898438,0.039062,-1.84103137e-05,-4.01571233e-05
116,5,0.906250,0.039062,-2.02946171e-06,-2.96133840e-05
117,5,0.914062,0.039062,1.06128182e-05,-1.94996574e-05
118,5,0.921875,0.039062,1.97063910e-05,-9.98911491e-06
119,5,0.929688,0.039062,2.55025752e-05,-1.31078434e-06
120,5,0.937500,0.039062,2.82750279e-05,6.40684675e-06
121,5,0.945312,0.039062,2.83942518e-05,1.28956453e-05
122,5,0.953125,0.039062,2.63201218e-05,1.78744467e-05
123,5,0.960938,0.039062,2.24771484e-05,2.10844300e-05
124,5,0.968750,0.039062,1.74481065e-05,2.22034651e-05
125,5,0.976562,0.039062,1.18641974e-05,2.09410919e-05
126,5,0.984375,0.039062,6.41806264e-06,1.70459425e-05
127,5,0.992188,0.039062,2.08535675e-06,1.03150687e-05
128,5,1.000000,0.039062,0.00000000e+00,0.00000000e+00
0,6,0.000000,0.046875,0.00000000e+00,0.00000000e+00
1,6,0.007812,0.046875,1.97387109e-07,-8.84517704e-06
2,6,0.015625,0.046875,-3.74290835e-07,-9.36844390e-06
3,6,0.023438,0.046875,-2.72245620e-06,-4.95516861e-06
4,6,0.031250,0.046875,-7.68508562e-06,3.18613547e-06
5,6,0.039062,0.046875,-1.58748371e-05,1.40964830e-05
6,6,0.046875,0.046875,-2.76474111e-05,2.69006869e-05
7,6,0.054688,0.046875,-4.34162357e-05,4.09674976e-05
8,6,0.062500,0.046875,-6.33750169e-05,5.58276661e-05
9,6,0.070312,0.046875,-8.77193233e-05,7.10957393e-05
10,6,0.078125,0.046875,-1.16447307e-04,8.63806490e-05
11,6,0.085938,0.046875,-1.49512489e-04,1.01462683e-04
12,6,0.093750,0.046875,-1.86892546e-04,1.16090428e-04
13,6,0.101562,0.046875,-2.28460849e-04,1.30215456e-04
14,6,0.109375,0.046875,-2.74061080e-04,1.43664613e-04
15,6,0.117188,0.046875,-3.23549815e-04,1.56408045e-04
16,6,0.125000,0.046875,-3.76703654e-04,1.68423445e-04
17,6,0.132812,0.046875,-4.33347508e-04,1.79576658e-04
18,6,0.140625,0.046875,-4.93209402e-04,1.89934726e-04
19,6,0.148438,0.046875,-5.56105282e-04,1.99486545e-04
20,6,0.156250,0.046875,-6.21733081e-04,2.08196579e-04
21,6,0.164062,0.046875,-6.89845358e-04,2.16107743e-04
22,6,0.171875,0.046875,-7.60211144e-04,2.23238676e-04
23,6,0.179688,0.046875,-8.32636666e-04,2.29550176e-04
24,6,0.187500,0.046875,-9.06904053e-04,2.35124244e-04
25,6,0.195312,0.046875,-9.82789556e-04,2.39981237e-04
26,6,0.203125,0.046875,-1.06003263e-03,2.44119408e-04
27,6,0.210938,0.046875,-1.13840250e-03,2.47516378e-04
28,6,0.218750,0.046875,-1.21773849e-03,2.50296842e-04
29,6,0.226562,0.046875,-1.29785121e-03,2.52423692e-04
30,6,0.234375,0.046875,-1.37849979e-03,2.53919134e-04
31,6,0.242188,0.046875,-1.45951309e-03,2.54855840e-04
32,6,0.250000,0.046875,-1.54063944e-03,2.55164865e-04
33,6,0.257812,0.046875,-1.62178057e-03,2.54935730e-04
34,6,0.265625,0.046875,-1.70270843e-03,2.54175684e-04
35,6,0.273438,0.046875,-1.78323593e-03,2.52886792e-04
36,6,0.281250,0.046875,-1.86325039e-03,2.51020538e-04
37,6,0.289062,0.046875,-1.94251759e-03,2.48616037e-04
38,6,0.296875,0.046875,-2.02091644e-03,2.45634204e-04
39,6,0.304688,0.046875,-2.09828769e-03,2.42179245e-04
40,6,0.312500,0.046875,-2.17436836e-03,2.38208464e-04
41,6,0.320312,0.046875,-2.24901410e-03,2.33718107e-04
42,6,0.328125,0.046875,-2.32211757e-03,2.28659759e-04
43,6,0.335938,0.046875,-2.39357888e-03,2.23089228e-04
44,6,0.343750,0.046875,-2.46310397e-03,2.17040069e-04
45,6,0.351562,0.046875,-2.53053149e-03,2.10465776e-04
46,6,0.359375,0.046875,-2.59575504e-03,2.03364485e-04
47,6,0.367188,0.046875,-2.65859207e-03,1.95738059e-04
48,6,0.375000,0.046875,-2.71878345e-03,1.87586484e-04
49,6,0.382812,0.046875,-2.77636223e-03,1.78975068e-04
50,6,0.390625,0.046875,-2.83101457e-03,1.69832871e-04
51,6,0.398438,0.046875,-2.88267457e-03,1.60214069e-04
52,6,0.406250,0.046875,-2.93118809e-03,1.50129781e-04
53,6,0.414062,0.046875,-2.97650369e-03,1.39568874e-04
54,6,0.421875,0.046875,-3.01832217e-03,1.28549931e-04
55,6,0.429688,0.046875,-3.05659627e-03,1.17067430e-04
56,6,0.437500,0.046875,-3.09110596e-03,1.05151157e-04
